"filename", "language", "TypeScript", "JSON", "Markdown", "TypeScript JSX", "JSON with Comments", "CSS", "HTML", "XML", "JavaScript", "MS SQL", "PowerShell", "comment", "blank", "total"
"c:\Users\Shashwat Suthar\Desktop\xportal\app\auth\callback\page.tsx", "TypeScript JSX", 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 4, 10, 68
"c:\Users\Shashwat Suthar\Desktop\xportal\app\auth\reset-password\_components\ResetPasswordForm.tsx", "TypeScript JSX", 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 1, 9, 67
"c:\Users\Shashwat Suthar\Desktop\xportal\app\auth\reset-password\confirm\page.tsx", "TypeScript JSX", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 2, 39
"c:\Users\Shashwat Suthar\Desktop\xportal\app\auth\reset-password\page.tsx", "TypeScript JSX", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 2, 30
"c:\Users\Shashwat Suthar\Desktop\xportal\app\auth\update-password\_components\UpdatePasswordForm.tsx", "TypeScript JSX", 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 1, 11, 97
"c:\Users\Shashwat Suthar\Desktop\xportal\app\auth\update-password\page.tsx", "TypeScript JSX", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 2, 30
"c:\Users\Shashwat Suthar\Desktop\xportal\app\globals.css", "CSS", 0, 0, 0, 0, 0, 1850, 0, 0, 0, 0, 0, 83, 94, 2027
"c:\Users\Shashwat Suthar\Desktop\xportal\app\layout.tsx", "TypeScript JSX", 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 5, 6, 109
"c:\Users\Shashwat Suthar\Desktop\xportal\app\login\_components\InviteHashCatcher.tsx", "TypeScript JSX", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 2, 6, 24
"c:\Users\Shashwat Suthar\Desktop\xportal\app\login\_components\LoginForm.tsx", "TypeScript JSX", 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 1, 9, 93
"c:\Users\Shashwat Suthar\Desktop\xportal\app\login\page.tsx", "TypeScript JSX", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 2, 4, 47
"c:\Users\Shashwat Suthar\Desktop\xportal\components.json", "JSON", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"c:\Users\Shashwat Suthar\Desktop\xportal\components\account-switcher.tsx", "TypeScript JSX", 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 4, 12, 182
"c:\Users\Shashwat Suthar\Desktop\xportal\components\app-sidebar.tsx", "TypeScript JSX", 0, 0, 0, 206, 0, 0, 0, 0, 0, 0, 0, 0, 8, 214
"c:\Users\Shashwat Suthar\Desktop\xportal\components\app-topbar.tsx", "TypeScript JSX", 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 7, 13, 125
"c:\Users\Shashwat Suthar\Desktop\xportal\components\emails\ComposeEmailDialog.tsx", "TypeScript JSX", 0, 0, 0, 545, 0, 0, 0, 0, 0, 0, 0, 20, 39, 604
"c:\Users\Shashwat Suthar\Desktop\xportal\components\emails\MinimalTiptap.tsx", "TypeScript JSX", 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 7, 207
"c:\Users\Shashwat Suthar\Desktop\xportal\components\emails\SendOfferComposeDialog.tsx", "TypeScript JSX", 0, 0, 0, 587, 0, 0, 0, 0, 0, 0, 0, 18, 48, 653
"c:\Users\Shashwat Suthar\Desktop\xportal\components\emails\TemplateComposeDialog.tsx", "TypeScript JSX", 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 8, 8, 160
"c:\Users\Shashwat Suthar\Desktop\xportal\components\emails\TemplateNameDialog.tsx", "TypeScript JSX", 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 11, 8, 122
"c:\Users\Shashwat Suthar\Desktop\xportal\components\profile-dialog.tsx", "TypeScript JSX", 0, 0, 0, 287, 0, 0, 0, 0, 0, 0, 0, 4, 30, 321
"c:\Users\Shashwat Suthar\Desktop\xportal\components\providers\compose-email.tsx", "TypeScript JSX", 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 1, 12, 74
"c:\Users\Shashwat Suthar\Desktop\xportal\components\theme-switcher.tsx", "TypeScript JSX", 0, 0, 0, 271, 0, 0, 0, 0, 0, 0, 0, 30, 33, 334
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\accordion.tsx", "TypeScript JSX", 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 8, 67
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\alert-dialog.tsx", "TypeScript JSX", 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 15, 167
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\alert.tsx", "TypeScript JSX", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 7, 67
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\archive.tsx", "TypeScript JSX", 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 16, 133
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\aspect-ratio.tsx", "TypeScript JSX", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\avatar.tsx", "TypeScript JSX", 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 7, 54
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\badge.tsx", "TypeScript JSX", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 6, 47
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\blocks.tsx", "TypeScript JSX", 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 14, 93
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\breadcrumb.tsx", "TypeScript JSX", 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 11, 110
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\button-group.tsx", "TypeScript JSX", 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 8, 84
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\button.tsx", "TypeScript JSX", 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 6, 61
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\calendar.tsx", "TypeScript JSX", 0, 0, 0, 203, 0, 0, 0, 0, 0, 0, 0, 0, 11, 214
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\card.tsx", "TypeScript JSX", 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 10, 93
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\carousel.tsx", "TypeScript JSX", 0, 0, 0, 214, 0, 0, 0, 0, 0, 0, 0, 0, 28, 242
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\chart.tsx", "TypeScript JSX", 0, 0, 0, 319, 0, 0, 0, 0, 0, 0, 0, 2, 37, 358
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\check.tsx", "TypeScript JSX", 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 14, 109
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\checkbox.tsx", "TypeScript JSX", 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 11, 89
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\collapsible.tsx", "TypeScript JSX", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 6, 34
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\command.tsx", "TypeScript JSX", 0, 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 13, 185
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\context-menu.tsx", "TypeScript JSX", 0, 0, 0, 234, 0, 0, 0, 0, 0, 0, 0, 0, 19, 253
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\copy-to-clipboard-badge.tsx", "TypeScript JSX", 0, 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 2, 13, 147
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\copy.tsx", "TypeScript JSX", 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 13, 111
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\country-select.tsx", "TypeScript JSX", 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 4, 5, 67
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\date-input.tsx", "TypeScript JSX", 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 10, 14, 108
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\dialog.tsx", "TypeScript JSX", 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 14, 144
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\downvote.tsx", "TypeScript JSX", 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 13, 97
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\drawer.tsx", "TypeScript JSX", 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 14, 136
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\dropdown-menu.tsx", "TypeScript JSX", 0, 0, 0, 241, 0, 0, 0, 0, 0, 0, 0, 0, 19, 260
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\empty.tsx", "TypeScript JSX", 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 10, 105
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\field.tsx", "TypeScript JSX", 0, 0, 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 20, 245
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\form.tsx", "TypeScript JSX", 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 25, 169
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\hover-card.tsx", "TypeScript JSX", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 7, 45
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\input-group.tsx", "TypeScript JSX", 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 3, 16, 171
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\input-otp.tsx", "TypeScript JSX", 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 9, 78
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\input.tsx", "TypeScript JSX", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\item.tsx", "TypeScript JSX", 0, 0, 0, 179, 0, 0, 0, 0, 0, 0, 0, 0, 15, 194
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\kbd.tsx", "TypeScript JSX", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\label.tsx", "TypeScript JSX", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 5, 25
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\magnetic-button.tsx", "TypeScript JSX", 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 14, 75
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\menubar.tsx", "TypeScript JSX", 0, 0, 0, 257, 0, 0, 0, 0, 0, 0, 0, 0, 20, 277
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\navigation-menu.tsx", "TypeScript JSX", 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 12, 169
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\pagination.tsx", "TypeScript JSX", 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 11, 128
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\plus.tsx", "TypeScript JSX", 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 13, 93
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\popover.tsx", "TypeScript JSX", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 8, 49
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\progress.tsx", "TypeScript JSX", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 5, 32
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\radio-group.tsx", "TypeScript JSX", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 6, 46
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\refresh-ccw.tsx", "TypeScript JSX", 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 12, 87
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\resizable.tsx", "TypeScript JSX", 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 7, 57
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\scroll-area.tsx", "TypeScript JSX", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 6, 59
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\select.tsx", "TypeScript JSX", 0, 0, 0, 174, 0, 0, 0, 0, 0, 0, 0, 0, 14, 188
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\separator.tsx", "TypeScript JSX", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 5, 29
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\sheet.tsx", "TypeScript JSX", 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 14, 140
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\sidebar.tsx", "TypeScript JSX", 0, 0, 0, 660, 0, 0, 0, 0, 0, 0, 0, 12, 55, 727
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\skeleton.tsx", "TypeScript JSX", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\slider.tsx", "TypeScript JSX", 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 6, 64
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\sonner.tsx", "TypeScript JSX", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 5, 36
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\sortable-table-head.tsx", "TypeScript JSX", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 4, 57
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\spinner.tsx", "TypeScript JSX", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\spotlight-card.tsx", "TypeScript JSX", 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 10, 73
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\state-select.tsx", "TypeScript JSX", 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 3, 14, 109
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\switch.tsx", "TypeScript JSX", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 5, 32
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\table.tsx", "TypeScript JSX", 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 12, 117
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\tabs.tsx", "TypeScript JSX", 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 8, 67
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\textarea.tsx", "TypeScript JSX", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\toggle-group.tsx", "TypeScript JSX", 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 8, 74
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\toggle.tsx", "TypeScript JSX", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 6, 48
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\tooltip.tsx", "TypeScript JSX", 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 8, 62
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\upvote.tsx", "TypeScript JSX", 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 13, 97
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\washing-machine.tsx", "TypeScript JSX", 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 12, 133
"c:\Users\Shashwat Suthar\Desktop\xportal\components\ui\x-button.tsx", "TypeScript JSX", 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 7, 22, 143
"c:\Users\Shashwat Suthar\Desktop\xportal\components\whatsapp\BulkForm.tsx", "TypeScript JSX", 0, 0, 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 7, 229
"c:\Users\Shashwat Suthar\Desktop\xportal\components\whatsapp\Composer.tsx", "TypeScript JSX", 0, 0, 0, 256, 0, 0, 0, 0, 0, 0, 0, 3, 6, 265
"c:\Users\Shashwat Suthar\Desktop\xportal\components\whatsapp\MessagePane.tsx", "TypeScript JSX", 0, 0, 0, 228, 0, 0, 0, 0, 0, 0, 0, 0, 11, 239
"c:\Users\Shashwat Suthar\Desktop\xportal\components\whatsapp\SenderTabs.tsx", "TypeScript JSX", 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 6, 64
"c:\Users\Shashwat Suthar\Desktop\xportal\components\whatsapp\ThreadList.tsx", "TypeScript JSX", 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 6, 137
"c:\Users\Shashwat Suthar\Desktop\xportal\database.types.ts", "TypeScript", 7955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7955
"c:\Users\Shashwat Suthar\Desktop\xportal\docs\application-to-student-field-mapping.md", "Markdown", 0, 0, 718, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 847
"c:\Users\Shashwat Suthar\Desktop\xportal\docs\commissions.md", "Markdown", 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 222
"c:\Users\Shashwat Suthar\Desktop\xportal\docs\new-application-wizard-complete-guide.md", "Markdown", 0, 0, 1048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 275, 1323
"c:\Users\Shashwat Suthar\Desktop\xportal\docs\operational.md", "Markdown", 0, 0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 257
"c:\Users\Shashwat Suthar\Desktop\xportal\docs\pipeline.md", "Markdown", 0, 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 298
"c:\Users\Shashwat Suthar\Desktop\xportal\docs\resend-webhook-setup.md", "Markdown", 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 162
"c:\Users\Shashwat Suthar\Desktop\xportal\docs\student-data-structure.md", "Markdown", 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 204
"c:\Users\Shashwat Suthar\Desktop\xportal\docs\testing-daily-finance-tick.md", "Markdown", 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 185
"c:\Users\Shashwat Suthar\Desktop\xportal\docs\twilio-whatsapp.md", "Markdown", 0, 0, 1568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 302, 1870
"c:\Users\Shashwat Suthar\Desktop\xportal\docs\ui.md", "Markdown", 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 105
"c:\Users\Shashwat Suthar\Desktop\xportal\docs\xero-api-invoicing.md", "Markdown", 0, 0, 830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 969
"c:\Users\Shashwat Suthar\Desktop\xportal\docs\xero-integration-implementation.md", "Markdown", 0, 0, 463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 644
"c:\Users\Shashwat Suthar\Desktop\xportal\docs\xero.md", "Markdown", 0, 0, 1630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 397, 2027
"c:\Users\Shashwat Suthar\Desktop\xportal\eslint.config.mjs", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 5, 27
"c:\Users\Shashwat Suthar\Desktop\xportal\hooks\reporting\useGetDashboardCumulativeMetrics.ts", "TypeScript", 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 185
"c:\Users\Shashwat Suthar\Desktop\xportal\hooks\use-mobile.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\csv\contacts.ts", "TypeScript", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 28
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\pdf\InvoiceTemplate.tsx", "TypeScript JSX", 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 8, 77
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\pdf\OfferLetterTemplate.tsx", "TypeScript JSX", 0, 0, 0, 785, 0, 0, 0, 0, 0, 0, 0, 16, 19, 820
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\pdf\buildInvoiceData.ts", "TypeScript", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 39
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\pdf\buildOfferLetterData.ts", "TypeScript", 327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 335
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\supabase\admin.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 20
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\supabase\client.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\supabase\middleware.ts", "TypeScript", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 60
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\supabase\server.ts", "TypeScript", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 31
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\twilio\client.ts", "TypeScript", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 49
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\twilio\credentials.ts", "TypeScript", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 49
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\twilio\phone.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\twilio\send.ts", "TypeScript", 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 146
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\twilio\templates.ts", "TypeScript", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\usePhysicsButton.ts", "TypeScript", 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 36, 215
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\utils.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\utils\country.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 5, 32
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\utils\crypto.ts", "TypeScript", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 49
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\utils\date-input.ts", "TypeScript", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 19, 107
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\utils\date.ts", "TypeScript", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 5, 61
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\utils\export.ts", "TypeScript", 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 10, 153
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\utils\exportInvoices.ts", "TypeScript", 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 111
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\utils\exportStudents.ts", "TypeScript", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 9, 110
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\utils\status.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 34
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\utils\url.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\validators\agent.ts", "TypeScript", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 48
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\validators\classroom.ts", "TypeScript", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 25
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\validators\location.ts", "TypeScript", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 31
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\validators\program.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 23
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\validators\rto.ts", "TypeScript", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 42
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\validators\subject.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 22
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\xero\client.ts", "TypeScript", 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 32, 256
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\xero\encryption.ts", "TypeScript", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 16, 70
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\xero\webhook.ts", "TypeScript", 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 19, 175
"c:\Users\Shashwat Suthar\Desktop\xportal\lib\xero\xero-client-node.ts", "TypeScript", 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 21, 166
"c:\Users\Shashwat Suthar\Desktop\xportal\middleware.ts", "TypeScript", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 17, 131
"c:\Users\Shashwat Suthar\Desktop\xportal\newman\XPortal.postman_collection.json", "JSON", 0, 297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 297
"c:\Users\Shashwat Suthar\Desktop\xportal\next.config.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
